Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
Industria,38041,38,20230101_38041_D01_S004,"Sauzal, El",7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38041,38,20230101_38041_D01_S004,"Sauzal, El",17,2023,Santa Cruz de Tenerife,Hombres
Industria,38041,38,20230101_38041_D01_S005,"Sauzal, El",17,2023,Santa Cruz de Tenerife,Mujeres
Industria,38041,38,20230101_38041_D01_S005,"Sauzal, El",20,2023,Santa Cruz de Tenerife,Hombres
Industria,38041,38,20230101_38041_D01_S006,"Sauzal, El",13,2023,Santa Cruz de Tenerife,Mujeres
Industria,38041,38,20230101_38041_D01_S006,"Sauzal, El",33,2023,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20210101_38042_D01_S001,"Silos, Los",7,2021,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20210101_38042_D01_S001,"Silos, Los",8,2021,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20210101_38042_D01_S002,"Silos, Los",4,2021,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20210101_38042_D01_S002,"Silos, Los",12,2021,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20210101_38042_D01_S003,"Silos, Los",2,2021,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20210101_38042_D01_S003,"Silos, Los",7,2021,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20210101_38042_D01_S004,"Silos, Los",3,2021,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20210101_38042_D01_S004,"Silos, Los",7,2021,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20220101_38042_D01_S001,"Silos, Los",6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20220101_38042_D01_S001,"Silos, Los",9,2022,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20220101_38042_D01_S002,"Silos, Los",5,2022,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20220101_38042_D01_S002,"Silos, Los",11,2022,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20220101_38042_D01_S003,"Silos, Los",2,2022,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20220101_38042_D01_S003,"Silos, Los",10,2022,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20220101_38042_D01_S004,"Silos, Los",3,2022,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20220101_38042_D01_S004,"Silos, Los",6,2022,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20230101_38042_D01_S001,"Silos, Los",4,2023,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20230101_38042_D01_S001,"Silos, Los",10,2023,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20230101_38042_D01_S002,"Silos, Los",7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20230101_38042_D01_S002,"Silos, Los",9,2023,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20230101_38042_D01_S003,"Silos, Los",2,2023,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20230101_38042_D01_S003,"Silos, Los",6,2023,Santa Cruz de Tenerife,Hombres
Industria,38042,38,20230101_38042_D01_S004,"Silos, Los",5,2023,Santa Cruz de Tenerife,Mujeres
Industria,38042,38,20230101_38042_D01_S004,"Silos, Los",7,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S001,Tacoronte,9,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S001,Tacoronte,35,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S002,Tacoronte,9,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S002,Tacoronte,32,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S003,Tacoronte,12,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S003,Tacoronte,29,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S004,Tacoronte,6,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S004,Tacoronte,28,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S005,Tacoronte,14,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S005,Tacoronte,31,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S006,Tacoronte,6,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S006,Tacoronte,12,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S007,Tacoronte,9,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S007,Tacoronte,40,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S008,Tacoronte,8,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S008,Tacoronte,29,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S009,Tacoronte,13,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S009,Tacoronte,37,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S010,Tacoronte,6,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S010,Tacoronte,27,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S011,Tacoronte,13,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S011,Tacoronte,25,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S012,Tacoronte,7,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S012,Tacoronte,43,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S013,Tacoronte,7,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S013,Tacoronte,28,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S014,Tacoronte,10,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S014,Tacoronte,17,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20210101_38043_D01_S015,Tacoronte,4,2021,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20210101_38043_D01_S015,Tacoronte,21,2021,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S001,Tacoronte,6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S001,Tacoronte,32,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S002,Tacoronte,10,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S002,Tacoronte,34,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S003,Tacoronte,11,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S003,Tacoronte,26,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S004,Tacoronte,6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S004,Tacoronte,27,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S005,Tacoronte,6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S005,Tacoronte,28,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S006,Tacoronte,4,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S006,Tacoronte,11,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S007,Tacoronte,5,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S007,Tacoronte,40,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S008,Tacoronte,7,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S008,Tacoronte,30,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S009,Tacoronte,12,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S009,Tacoronte,39,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S010,Tacoronte,5,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S010,Tacoronte,25,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S011,Tacoronte,11,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S011,Tacoronte,27,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S012,Tacoronte,7,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S012,Tacoronte,43,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S013,Tacoronte,9,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S013,Tacoronte,25,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S014,Tacoronte,12,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S014,Tacoronte,21,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20220101_38043_D01_S015,Tacoronte,6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20220101_38043_D01_S015,Tacoronte,20,2022,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S001,Tacoronte,7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S001,Tacoronte,34,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S002,Tacoronte,11,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S002,Tacoronte,34,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S003,Tacoronte,12,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S003,Tacoronte,29,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S004,Tacoronte,6,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S004,Tacoronte,25,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S005,Tacoronte,7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S005,Tacoronte,29,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S006,Tacoronte,4,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S006,Tacoronte,13,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S007,Tacoronte,5,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S007,Tacoronte,37,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S008,Tacoronte,7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S008,Tacoronte,31,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S009,Tacoronte,10,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S009,Tacoronte,37,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S010,Tacoronte,6,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S010,Tacoronte,28,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S011,Tacoronte,9,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S011,Tacoronte,20,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S012,Tacoronte,8,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S012,Tacoronte,41,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S013,Tacoronte,8,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S013,Tacoronte,26,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S014,Tacoronte,10,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S014,Tacoronte,18,2023,Santa Cruz de Tenerife,Hombres
Industria,38043,38,20230101_38043_D01_S015,Tacoronte,8,2023,Santa Cruz de Tenerife,Mujeres
Industria,38043,38,20230101_38043_D01_S015,Tacoronte,19,2023,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20210101_38044_D01_S001,"Tanque, El",5,2021,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20210101_38044_D01_S001,"Tanque, El",13,2021,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20210101_38044_D01_S002,"Tanque, El",4,2021,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20210101_38044_D01_S002,"Tanque, El",11,2021,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20220101_38044_D01_S001,"Tanque, El",4,2022,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20220101_38044_D01_S001,"Tanque, El",12,2022,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20220101_38044_D01_S002,"Tanque, El",3,2022,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20220101_38044_D01_S002,"Tanque, El",10,2022,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20230101_38044_D01_S001,"Tanque, El",5,2023,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20230101_38044_D01_S001,"Tanque, El",14,2023,Santa Cruz de Tenerife,Hombres
Industria,38044,38,20230101_38044_D01_S002,"Tanque, El",3,2023,Santa Cruz de Tenerife,Mujeres
Industria,38044,38,20230101_38044_D01_S002,"Tanque, El",13,2023,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20210101_38045_D01_S001,Tazacorte,3,2021,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20210101_38045_D01_S001,Tazacorte,8,2021,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20210101_38045_D01_S002,Tazacorte,8,2021,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20210101_38045_D01_S002,Tazacorte,21,2021,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20210101_38045_D01_S003,Tazacorte,5,2021,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20210101_38045_D01_S003,Tazacorte,7,2021,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20210101_38045_D01_S004,Tazacorte,4,2021,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20210101_38045_D01_S004,Tazacorte,7,2021,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20220101_38045_D01_S001,Tazacorte,2,2022,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20220101_38045_D01_S001,Tazacorte,6,2022,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20220101_38045_D01_S002,Tazacorte,8,2022,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20220101_38045_D01_S002,Tazacorte,20,2022,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20220101_38045_D01_S003,Tazacorte,6,2022,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20220101_38045_D01_S003,Tazacorte,7,2022,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20220101_38045_D01_S004,Tazacorte,2,2022,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20220101_38045_D01_S004,Tazacorte,6,2022,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20230101_38045_D01_S001,Tazacorte,2,2023,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20230101_38045_D01_S001,Tazacorte,8,2023,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20230101_38045_D01_S002,Tazacorte,8,2023,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20230101_38045_D01_S002,Tazacorte,18,2023,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20230101_38045_D01_S003,Tazacorte,7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38045,38,20230101_38045_D01_S003,Tazacorte,9,2023,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20230101_38045_D01_S004,Tazacorte,4,2023,Santa Cruz de Tenerife,Hombres
Industria,38045,38,20230101_38045_D01_S004,Tazacorte,5,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S001,Tegueste,12,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S001,Tegueste,32,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S002,Tegueste,11,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S002,Tegueste,43,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S003,Tegueste,17,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S003,Tegueste,37,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S004,Tegueste,25,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S004,Tegueste,36,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S005,Tegueste,8,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S005,Tegueste,12,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S006,Tegueste,8,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S006,Tegueste,28,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20210101_38046_D01_S007,Tegueste,15,2021,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20210101_38046_D01_S007,Tegueste,29,2021,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S001,Tegueste,9,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S001,Tegueste,34,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S002,Tegueste,12,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S002,Tegueste,43,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S003,Tegueste,14,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S003,Tegueste,32,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S004,Tegueste,24,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S004,Tegueste,33,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S005,Tegueste,8,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S005,Tegueste,13,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S006,Tegueste,7,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S006,Tegueste,26,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20220101_38046_D01_S007,Tegueste,16,2022,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20220101_38046_D01_S007,Tegueste,32,2022,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S001,Tegueste,12,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S001,Tegueste,34,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S002,Tegueste,14,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S002,Tegueste,40,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S003,Tegueste,15,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S003,Tegueste,36,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S004,Tegueste,26,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S004,Tegueste,36,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S005,Tegueste,9,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S005,Tegueste,14,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S006,Tegueste,7,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S006,Tegueste,25,2023,Santa Cruz de Tenerife,Hombres
Industria,38046,38,20230101_38046_D01_S007,Tegueste,13,2023,Santa Cruz de Tenerife,Mujeres
Industria,38046,38,20230101_38046_D01_S007,Tegueste,29,2023,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20210101_38047_D01_S001,Tijarafe,3,2021,Santa Cruz de Tenerife,Mujeres
Industria,38047,38,20210101_38047_D01_S001,Tijarafe,10,2021,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20210101_38047_D01_S002,Tijarafe,5,2021,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20210101_38047_D01_S002,Tijarafe,7,2021,Santa Cruz de Tenerife,Mujeres
Industria,38047,38,20220101_38047_D01_S001,Tijarafe,7,2022,Santa Cruz de Tenerife,Mujeres
Industria,38047,38,20220101_38047_D01_S001,Tijarafe,13,2022,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20220101_38047_D01_S002,Tijarafe,6,2022,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20220101_38047_D01_S002,Tijarafe,7,2022,Santa Cruz de Tenerife,Mujeres
Industria,38047,38,20230101_38047_D01_S001,Tijarafe,6,2023,Santa Cruz de Tenerife,Mujeres
Industria,38047,38,20230101_38047_D01_S001,Tijarafe,10,2023,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20230101_38047_D01_S002,Tijarafe,6,2023,Santa Cruz de Tenerife,Hombres
Industria,38047,38,20230101_38047_D01_S002,Tijarafe,9,2023,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20210101_38048_D01_S001,Valverde,7,2021,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20210101_38048_D01_S001,Valverde,21,2021,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20210101_38048_D01_S002,Valverde,19,2021,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20210101_38048_D01_S002,Valverde,33,2021,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20210101_38048_D01_S004,Valverde,5,2021,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20210101_38048_D01_S004,Valverde,7,2021,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20220101_38048_D01_S001,Valverde,8,2022,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20220101_38048_D01_S001,Valverde,25,2022,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20220101_38048_D01_S002,Valverde,16,2022,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20220101_38048_D01_S002,Valverde,36,2022,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20220101_38048_D01_S004,Valverde,4,2022,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20220101_38048_D01_S004,Valverde,11,2022,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20230101_38048_D01_S001,Valverde,8,2023,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20230101_38048_D01_S001,Valverde,26,2023,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20230101_38048_D01_S002,Valverde,18,2023,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20230101_38048_D01_S002,Valverde,34,2023,Santa Cruz de Tenerife,Hombres
Industria,38048,38,20230101_38048_D01_S004,Valverde,4,2023,Santa Cruz de Tenerife,Mujeres
Industria,38048,38,20230101_38048_D01_S004,Valverde,13,2023,Santa Cruz de Tenerife,Hombres
