ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Ocupaciones elementales,38031,04,004,2022,"Realejos, Los",4004,Mujeres,36,20220101_38031_D04_S004
Ocupaciones elementales,38031,04,004,2023,"Realejos, Los",4004,Hombres,45,20230101_38031_D04_S004
Ocupaciones elementales,38031,04,004,2023,"Realejos, Los",4004,Mujeres,39,20230101_38031_D04_S004
Ocupaciones elementales,38031,05,001,2021,"Realejos, Los",5001,Hombres,48,20210101_38031_D05_S001
Ocupaciones elementales,38031,05,001,2021,"Realejos, Los",5001,Mujeres,55,20210101_38031_D05_S001
Ocupaciones elementales,38031,05,001,2022,"Realejos, Los",5001,Hombres,50,20220101_38031_D05_S001
Ocupaciones elementales,38031,05,001,2022,"Realejos, Los",5001,Mujeres,60,20220101_38031_D05_S001
Ocupaciones elementales,38031,05,001,2023,"Realejos, Los",5001,Hombres,47,20230101_38031_D05_S001
Ocupaciones elementales,38031,05,001,2023,"Realejos, Los",5001,Mujeres,59,20230101_38031_D05_S001
Ocupaciones elementales,38031,05,002,2021,"Realejos, Los",5002,Hombres,62,20210101_38031_D05_S002
Ocupaciones elementales,38031,05,002,2021,"Realejos, Los",5002,Mujeres,64,20210101_38031_D05_S002
Ocupaciones elementales,38031,05,002,2022,"Realejos, Los",5002,Hombres,65,20220101_38031_D05_S002
Ocupaciones elementales,38031,05,002,2022,"Realejos, Los",5002,Mujeres,63,20220101_38031_D05_S002
Ocupaciones elementales,38031,05,002,2023,"Realejos, Los",5002,Hombres,62,20230101_38031_D05_S002
Ocupaciones elementales,38031,05,002,2023,"Realejos, Los",5002,Mujeres,62,20230101_38031_D05_S002
Ocupaciones elementales,38031,05,003,2021,"Realejos, Los",5003,Hombres,43,20210101_38031_D05_S003
Ocupaciones elementales,38031,05,003,2021,"Realejos, Los",5003,Mujeres,51,20210101_38031_D05_S003
Ocupaciones elementales,38031,05,003,2022,"Realejos, Los",5003,Hombres,49,20220101_38031_D05_S003
Ocupaciones elementales,38031,05,003,2022,"Realejos, Los",5003,Mujeres,59,20220101_38031_D05_S003
Ocupaciones elementales,38031,05,003,2023,"Realejos, Los",5003,Hombres,41,20230101_38031_D05_S003
Ocupaciones elementales,38031,05,003,2023,"Realejos, Los",5003,Mujeres,54,20230101_38031_D05_S003
Ocupaciones elementales,38031,06,001,2021,"Realejos, Los",6001,Hombres,61,20210101_38031_D06_S001
Ocupaciones elementales,38031,06,001,2021,"Realejos, Los",6001,Mujeres,44,20210101_38031_D06_S001
Ocupaciones elementales,38031,06,001,2022,"Realejos, Los",6001,Hombres,65,20220101_38031_D06_S001
Ocupaciones elementales,38031,06,001,2022,"Realejos, Los",6001,Mujeres,61,20220101_38031_D06_S001
Ocupaciones elementales,38031,06,001,2023,"Realejos, Los",6001,Hombres,69,20230101_38031_D06_S001
Ocupaciones elementales,38031,06,001,2023,"Realejos, Los",6001,Mujeres,62,20230101_38031_D06_S001
Ocupaciones elementales,38031,06,002,2021,"Realejos, Los",6002,Hombres,61,20210101_38031_D06_S002
Ocupaciones elementales,38031,06,002,2021,"Realejos, Los",6002,Mujeres,64,20210101_38031_D06_S002
Ocupaciones elementales,38031,06,002,2022,"Realejos, Los",6002,Hombres,61,20220101_38031_D06_S002
Ocupaciones elementales,38031,06,002,2022,"Realejos, Los",6002,Mujeres,67,20220101_38031_D06_S002
Ocupaciones elementales,38031,06,002,2023,"Realejos, Los",6002,Hombres,71,20230101_38031_D06_S002
Ocupaciones elementales,38031,06,002,2023,"Realejos, Los",6002,Mujeres,70,20230101_38031_D06_S002
Ocupaciones elementales,38032,01,001,2021,"Rosario, El",1001,Hombres,26,20210101_38032_D01_S001
Ocupaciones elementales,38032,01,001,2021,"Rosario, El",1001,Mujeres,20,20210101_38032_D01_S001
Ocupaciones elementales,38032,01,001,2022,"Rosario, El",1001,Hombres,28,20220101_38032_D01_S001
Ocupaciones elementales,38032,01,001,2022,"Rosario, El",1001,Mujeres,19,20220101_38032_D01_S001
Ocupaciones elementales,38032,01,001,2023,"Rosario, El",1001,Hombres,25,20230101_38032_D01_S001
Ocupaciones elementales,38032,01,001,2023,"Rosario, El",1001,Mujeres,18,20230101_38032_D01_S001
Ocupaciones elementales,38032,01,002,2021,"Rosario, El",1002,Hombres,13,20210101_38032_D01_S002
Ocupaciones elementales,38032,01,002,2021,"Rosario, El",1002,Mujeres,24,20210101_38032_D01_S002
Ocupaciones elementales,38032,01,002,2022,"Rosario, El",1002,Hombres,18,20220101_38032_D01_S002
Ocupaciones elementales,38032,01,002,2022,"Rosario, El",1002,Mujeres,40,20220101_38032_D01_S002
Ocupaciones elementales,38032,01,002,2023,"Rosario, El",1002,Hombres,19,20230101_38032_D01_S002
Ocupaciones elementales,38032,01,002,2023,"Rosario, El",1002,Mujeres,40,20230101_38032_D01_S002
Ocupaciones elementales,38032,01,003,2021,"Rosario, El",1003,Hombres,58,20210101_38032_D01_S003
Ocupaciones elementales,38032,01,003,2021,"Rosario, El",1003,Mujeres,48,20210101_38032_D01_S003
Ocupaciones elementales,38032,01,003,2022,"Rosario, El",1003,Hombres,67,20220101_38032_D01_S003
Ocupaciones elementales,38032,01,003,2022,"Rosario, El",1003,Mujeres,52,20220101_38032_D01_S003
Ocupaciones elementales,38032,01,003,2023,"Rosario, El",1003,Hombres,51,20230101_38032_D01_S003
Ocupaciones elementales,38032,01,003,2023,"Rosario, El",1003,Mujeres,48,20230101_38032_D01_S003
Ocupaciones elementales,38032,01,004,2021,"Rosario, El",1004,Hombres,23,20210101_38032_D01_S004
Ocupaciones elementales,38032,01,004,2021,"Rosario, El",1004,Mujeres,21,20210101_38032_D01_S004
Ocupaciones elementales,38032,01,004,2022,"Rosario, El",1004,Hombres,24,20220101_38032_D01_S004
Ocupaciones elementales,38032,01,004,2022,"Rosario, El",1004,Mujeres,19,20220101_38032_D01_S004
Ocupaciones elementales,38032,01,004,2023,"Rosario, El",1004,Hombres,25,20230101_38032_D01_S004
Ocupaciones elementales,38032,01,004,2023,"Rosario, El",1004,Mujeres,12,20230101_38032_D01_S004
Ocupaciones elementales,38032,01,005,2021,"Rosario, El",1005,Hombres,22,20210101_38032_D01_S005
Ocupaciones elementales,38032,01,005,2021,"Rosario, El",1005,Mujeres,32,20210101_38032_D01_S005
Ocupaciones elementales,38032,01,005,2022,"Rosario, El",1005,Hombres,30,20220101_38032_D01_S005
Ocupaciones elementales,38032,01,005,2022,"Rosario, El",1005,Mujeres,32,20220101_38032_D01_S005
Ocupaciones elementales,38032,01,005,2023,"Rosario, El",1005,Hombres,32,20230101_38032_D01_S005
Ocupaciones elementales,38032,01,005,2023,"Rosario, El",1005,Mujeres,30,20230101_38032_D01_S005
Ocupaciones elementales,38032,01,006,2021,"Rosario, El",1006,Hombres,14,20210101_38032_D01_S006
Ocupaciones elementales,38032,01,006,2021,"Rosario, El",1006,Mujeres,11,20210101_38032_D01_S006
Ocupaciones elementales,38032,01,006,2022,"Rosario, El",1006,Hombres,13,20220101_38032_D01_S006
Ocupaciones elementales,38032,01,006,2022,"Rosario, El",1006,Mujeres,15,20220101_38032_D01_S006
Ocupaciones elementales,38032,01,006,2023,"Rosario, El",1006,Hombres,8,20230101_38032_D01_S006
Ocupaciones elementales,38032,01,006,2023,"Rosario, El",1006,Mujeres,16,20230101_38032_D01_S006
Ocupaciones elementales,38032,01,007,2021,"Rosario, El",1007,Hombres,36,20210101_38032_D01_S007
Ocupaciones elementales,38032,01,007,2021,"Rosario, El",1007,Mujeres,29,20210101_38032_D01_S007
Ocupaciones elementales,38032,01,007,2022,"Rosario, El",1007,Hombres,28,20220101_38032_D01_S007
Ocupaciones elementales,38032,01,007,2022,"Rosario, El",1007,Mujeres,20,20220101_38032_D01_S007
Ocupaciones elementales,38032,01,007,2023,"Rosario, El",1007,Hombres,37,20230101_38032_D01_S007
Ocupaciones elementales,38032,01,007,2023,"Rosario, El",1007,Mujeres,19,20230101_38032_D01_S007
Ocupaciones elementales,38032,01,008,2021,"Rosario, El",1008,Hombres,11,20210101_38032_D01_S008
Ocupaciones elementales,38032,01,008,2021,"Rosario, El",1008,Mujeres,8,20210101_38032_D01_S008
Ocupaciones elementales,38032,01,008,2022,"Rosario, El",1008,Hombres,11,20220101_38032_D01_S008
Ocupaciones elementales,38032,01,008,2022,"Rosario, El",1008,Mujeres,9,20220101_38032_D01_S008
Ocupaciones elementales,38032,01,008,2023,"Rosario, El",1008,Hombres,10,20230101_38032_D01_S008
Ocupaciones elementales,38032,01,008,2023,"Rosario, El",1008,Mujeres,10,20230101_38032_D01_S008
Ocupaciones elementales,38032,01,009,2021,"Rosario, El",1009,Hombres,30,20210101_38032_D01_S009
Ocupaciones elementales,38032,01,009,2021,"Rosario, El",1009,Mujeres,21,20210101_38032_D01_S009
Ocupaciones elementales,38032,01,009,2022,"Rosario, El",1009,Hombres,26,20220101_38032_D01_S009
Ocupaciones elementales,38032,01,009,2022,"Rosario, El",1009,Mujeres,24,20220101_38032_D01_S009
Ocupaciones elementales,38032,01,009,2023,"Rosario, El",1009,Hombres,24,20230101_38032_D01_S009
Ocupaciones elementales,38032,01,009,2023,"Rosario, El",1009,Mujeres,27,20230101_38032_D01_S009
Ocupaciones elementales,38032,01,010,2021,"Rosario, El",1010,Hombres,49,20210101_38032_D01_S010
Ocupaciones elementales,38032,01,010,2021,"Rosario, El",1010,Mujeres,50,20210101_38032_D01_S010
Ocupaciones elementales,38032,01,010,2022,"Rosario, El",1010,Hombres,63,20220101_38032_D01_S010
Ocupaciones elementales,38032,01,010,2022,"Rosario, El",1010,Mujeres,47,20220101_38032_D01_S010
Ocupaciones elementales,38032,01,010,2023,"Rosario, El",1010,Hombres,53,20230101_38032_D01_S010
Ocupaciones elementales,38032,01,010,2023,"Rosario, El",1010,Mujeres,49,20230101_38032_D01_S010
Ocupaciones elementales,38032,01,011,2021,"Rosario, El",1011,Hombres,19,20210101_38032_D01_S011
Ocupaciones elementales,38032,01,011,2021,"Rosario, El",1011,Mujeres,15,20210101_38032_D01_S011
Ocupaciones elementales,38032,01,011,2022,"Rosario, El",1011,Hombres,18,20220101_38032_D01_S011
Ocupaciones elementales,38032,01,011,2022,"Rosario, El",1011,Mujeres,19,20220101_38032_D01_S011
Ocupaciones elementales,38032,01,011,2023,"Rosario, El",1011,Hombres,16,20230101_38032_D01_S011
Ocupaciones elementales,38032,01,011,2023,"Rosario, El",1011,Mujeres,17,20230101_38032_D01_S011
Ocupaciones elementales,38032,01,012,2021,"Rosario, El",1012,Hombres,6,20210101_38032_D01_S012
Ocupaciones elementales,38032,01,012,2021,"Rosario, El",1012,Mujeres,8,20210101_38032_D01_S012
Ocupaciones elementales,38032,01,012,2022,"Rosario, El",1012,Hombres,5,20220101_38032_D01_S012
Ocupaciones elementales,38032,01,012,2022,"Rosario, El",1012,Mujeres,5,20220101_38032_D01_S012
Ocupaciones elementales,38032,01,012,2023,"Rosario, El",1012,Hombres,6,20230101_38032_D01_S012
Ocupaciones elementales,38032,01,012,2023,"Rosario, El",1012,Mujeres,6,20230101_38032_D01_S012
Ocupaciones elementales,38032,01,013,2021,"Rosario, El",1013,Hombres,21,20210101_38032_D01_S013
Ocupaciones elementales,38032,01,013,2021,"Rosario, El",1013,Mujeres,14,20210101_38032_D01_S013
Ocupaciones elementales,38032,01,013,2022,"Rosario, El",1013,Hombres,19,20220101_38032_D01_S013
Ocupaciones elementales,38032,01,013,2022,"Rosario, El",1013,Mujeres,16,20220101_38032_D01_S013
Ocupaciones elementales,38032,01,013,2023,"Rosario, El",1013,Hombres,23,20230101_38032_D01_S013
Ocupaciones elementales,38032,01,013,2023,"Rosario, El",1013,Mujeres,16,20230101_38032_D01_S013
Ocupaciones elementales,38033,01,001,2021,San Andrés y Sauces,1001,Hombres,45,20210101_38033_D01_S001
Ocupaciones elementales,38033,01,001,2021,San Andrés y Sauces,1001,Mujeres,26,20210101_38033_D01_S001
Ocupaciones elementales,38033,01,001,2022,San Andrés y Sauces,1001,Hombres,45,20220101_38033_D01_S001
Ocupaciones elementales,38033,01,001,2022,San Andrés y Sauces,1001,Mujeres,22,20220101_38033_D01_S001
Ocupaciones elementales,38033,01,001,2023,San Andrés y Sauces,1001,Hombres,50,20230101_38033_D01_S001
Ocupaciones elementales,38033,01,001,2023,San Andrés y Sauces,1001,Mujeres,21,20230101_38033_D01_S001
Ocupaciones elementales,38033,01,002,2021,San Andrés y Sauces,1002,Hombres,26,20210101_38033_D01_S002
Ocupaciones elementales,38033,01,002,2021,San Andrés y Sauces,1002,Mujeres,13,20210101_38033_D01_S002
Ocupaciones elementales,38033,01,002,2022,San Andrés y Sauces,1002,Hombres,17,20220101_38033_D01_S002
Ocupaciones elementales,38033,01,002,2022,San Andrés y Sauces,1002,Mujeres,15,20220101_38033_D01_S002
Ocupaciones elementales,38033,01,002,2023,San Andrés y Sauces,1002,Hombres,23,20230101_38033_D01_S002
Ocupaciones elementales,38033,01,002,2023,San Andrés y Sauces,1002,Mujeres,13,20230101_38033_D01_S002
Ocupaciones elementales,38033,01,003,2021,San Andrés y Sauces,1003,Hombres,38,20210101_38033_D01_S003
Ocupaciones elementales,38033,01,003,2021,San Andrés y Sauces,1003,Mujeres,40,20210101_38033_D01_S003
Ocupaciones elementales,38033,01,003,2022,San Andrés y Sauces,1003,Hombres,33,20220101_38033_D01_S003
Ocupaciones elementales,38033,01,003,2022,San Andrés y Sauces,1003,Mujeres,41,20220101_38033_D01_S003
Ocupaciones elementales,38033,01,003,2023,San Andrés y Sauces,1003,Hombres,48,20230101_38033_D01_S003
Ocupaciones elementales,38033,01,003,2023,San Andrés y Sauces,1003,Mujeres,43,20230101_38033_D01_S003
Ocupaciones elementales,38033,02,001,2021,San Andrés y Sauces,2001,Hombres,38,20210101_38033_D02_S001
Ocupaciones elementales,38033,02,001,2021,San Andrés y Sauces,2001,Mujeres,40,20210101_38033_D02_S001
Ocupaciones elementales,38033,02,001,2022,San Andrés y Sauces,2001,Hombres,36,20220101_38033_D02_S001
Ocupaciones elementales,38033,02,001,2022,San Andrés y Sauces,2001,Mujeres,38,20220101_38033_D02_S001
Ocupaciones elementales,38033,02,001,2023,San Andrés y Sauces,2001,Hombres,37,20230101_38033_D02_S001
Ocupaciones elementales,38033,02,001,2023,San Andrés y Sauces,2001,Mujeres,46,20230101_38033_D02_S001
Ocupaciones elementales,38034,01,001,2021,San Juan de la Rambla,1001,Hombres,36,20210101_38034_D01_S001
Ocupaciones elementales,38034,01,001,2021,San Juan de la Rambla,1001,Mujeres,31,20210101_38034_D01_S001
Ocupaciones elementales,38034,01,001,2022,San Juan de la Rambla,1001,Hombres,30,20220101_38034_D01_S001
Ocupaciones elementales,38034,01,001,2022,San Juan de la Rambla,1001,Mujeres,28,20220101_38034_D01_S001
Ocupaciones elementales,38034,01,001,2023,San Juan de la Rambla,1001,Hombres,31,20230101_38034_D01_S001
Ocupaciones elementales,38034,01,001,2023,San Juan de la Rambla,1001,Mujeres,26,20230101_38034_D01_S001
Ocupaciones elementales,38034,01,002,2021,San Juan de la Rambla,1002,Hombres,56,20210101_38034_D01_S002
Ocupaciones elementales,38034,01,002,2021,San Juan de la Rambla,1002,Mujeres,73,20210101_38034_D01_S002
Ocupaciones elementales,38034,01,002,2022,San Juan de la Rambla,1002,Hombres,66,20220101_38034_D01_S002
Ocupaciones elementales,38034,01,002,2022,San Juan de la Rambla,1002,Mujeres,77,20220101_38034_D01_S002
Ocupaciones elementales,38034,01,002,2023,San Juan de la Rambla,1002,Hombres,57,20230101_38034_D01_S002
Ocupaciones elementales,38034,01,002,2023,San Juan de la Rambla,1002,Mujeres,75,20230101_38034_D01_S002
Ocupaciones elementales,38034,01,003,2021,San Juan de la Rambla,1003,Hombres,27,20210101_38034_D01_S003
Ocupaciones elementales,38034,01,003,2021,San Juan de la Rambla,1003,Mujeres,23,20210101_38034_D01_S003
Ocupaciones elementales,38034,01,003,2022,San Juan de la Rambla,1003,Hombres,26,20220101_38034_D01_S003
Ocupaciones elementales,38034,01,003,2022,San Juan de la Rambla,1003,Mujeres,20,20220101_38034_D01_S003
Ocupaciones elementales,38034,01,003,2023,San Juan de la Rambla,1003,Hombres,19,20230101_38034_D01_S003
Ocupaciones elementales,38034,01,003,2023,San Juan de la Rambla,1003,Mujeres,23,20230101_38034_D01_S003
Ocupaciones elementales,38034,01,004,2021,San Juan de la Rambla,1004,Hombres,38,20210101_38034_D01_S004
Ocupaciones elementales,38034,01,004,2021,San Juan de la Rambla,1004,Mujeres,49,20210101_38034_D01_S004
Ocupaciones elementales,38034,01,004,2022,San Juan de la Rambla,1004,Hombres,46,20220101_38034_D01_S004
Ocupaciones elementales,38034,01,004,2022,San Juan de la Rambla,1004,Mujeres,51,20220101_38034_D01_S004
Ocupaciones elementales,38034,01,004,2023,San Juan de la Rambla,1004,Hombres,45,20230101_38034_D01_S004
Ocupaciones elementales,38034,01,004,2023,San Juan de la Rambla,1004,Mujeres,52,20230101_38034_D01_S004
Ocupaciones elementales,38035,01,001,2021,San Miguel de Abona,1001,Hombres,57,20210101_38035_D01_S001
Ocupaciones elementales,38035,01,001,2021,San Miguel de Abona,1001,Mujeres,66,20210101_38035_D01_S001
Ocupaciones elementales,38035,01,001,2022,San Miguel de Abona,1001,Hombres,61,20220101_38035_D01_S001
Ocupaciones elementales,38035,01,001,2022,San Miguel de Abona,1001,Mujeres,86,20220101_38035_D01_S001
Ocupaciones elementales,38035,01,001,2023,San Miguel de Abona,1001,Hombres,69,20230101_38035_D01_S001
Ocupaciones elementales,38035,01,001,2023,San Miguel de Abona,1001,Mujeres,83,20230101_38035_D01_S001
Ocupaciones elementales,38035,01,002,2021,San Miguel de Abona,1002,Hombres,55,20210101_38035_D01_S002
Ocupaciones elementales,38035,01,002,2021,San Miguel de Abona,1002,Mujeres,67,20210101_38035_D01_S002
Ocupaciones elementales,38035,01,002,2022,San Miguel de Abona,1002,Hombres,59,20220101_38035_D01_S002
Ocupaciones elementales,38035,01,002,2022,San Miguel de Abona,1002,Mujeres,76,20220101_38035_D01_S002
Ocupaciones elementales,38035,01,002,2023,San Miguel de Abona,1002,Hombres,63,20230101_38035_D01_S002
Ocupaciones elementales,38035,01,002,2023,San Miguel de Abona,1002,Mujeres,79,20230101_38035_D01_S002
Ocupaciones elementales,38035,01,003,2021,San Miguel de Abona,1003,Hombres,54,20210101_38035_D01_S003
Ocupaciones elementales,38035,01,003,2021,San Miguel de Abona,1003,Mujeres,79,20210101_38035_D01_S003
Ocupaciones elementales,38035,01,003,2022,San Miguel de Abona,1003,Hombres,63,20220101_38035_D01_S003
Ocupaciones elementales,38035,01,003,2022,San Miguel de Abona,1003,Mujeres,79,20220101_38035_D01_S003
Ocupaciones elementales,38035,01,003,2023,San Miguel de Abona,1003,Hombres,66,20230101_38035_D01_S003
Ocupaciones elementales,38035,01,003,2023,San Miguel de Abona,1003,Mujeres,79,20230101_38035_D01_S003
Ocupaciones elementales,38035,01,004,2021,San Miguel de Abona,1004,Hombres,122,20210101_38035_D01_S004
Ocupaciones elementales,38035,01,004,2021,San Miguel de Abona,1004,Mujeres,128,20210101_38035_D01_S004
Ocupaciones elementales,38035,01,004,2022,San Miguel de Abona,1004,Hombres,142,20220101_38035_D01_S004
Ocupaciones elementales,38035,01,004,2022,San Miguel de Abona,1004,Mujeres,150,20220101_38035_D01_S004
Ocupaciones elementales,38035,01,004,2023,San Miguel de Abona,1004,Hombres,142,20230101_38035_D01_S004
Ocupaciones elementales,38035,01,004,2023,San Miguel de Abona,1004,Mujeres,168,20230101_38035_D01_S004
Ocupaciones elementales,38035,01,005,2021,San Miguel de Abona,1005,Hombres,34,20210101_38035_D01_S005
Ocupaciones elementales,38035,01,005,2021,San Miguel de Abona,1005,Mujeres,38,20210101_38035_D01_S005
Ocupaciones elementales,38035,01,005,2022,San Miguel de Abona,1005,Hombres,44,20220101_38035_D01_S005
Ocupaciones elementales,38035,01,005,2022,San Miguel de Abona,1005,Mujeres,44,20220101_38035_D01_S005
Ocupaciones elementales,38035,01,005,2023,San Miguel de Abona,1005,Hombres,37,20230101_38035_D01_S005
Ocupaciones elementales,38035,01,005,2023,San Miguel de Abona,1005,Mujeres,43,20230101_38035_D01_S005
Ocupaciones elementales,38035,01,006,2021,San Miguel de Abona,1006,Hombres,56,20210101_38035_D01_S006
Ocupaciones elementales,38035,01,006,2021,San Miguel de Abona,1006,Mujeres,87,20210101_38035_D01_S006
Ocupaciones elementales,38035,01,006,2022,San Miguel de Abona,1006,Hombres,72,20220101_38035_D01_S006
Ocupaciones elementales,38035,01,006,2022,San Miguel de Abona,1006,Mujeres,85,20220101_38035_D01_S006
Ocupaciones elementales,38035,01,006,2023,San Miguel de Abona,1006,Hombres,72,20230101_38035_D01_S006
Ocupaciones elementales,38035,01,006,2023,San Miguel de Abona,1006,Mujeres,90,20230101_38035_D01_S006
Ocupaciones elementales,38035,01,007,2021,San Miguel de Abona,1007,Hombres,43,20210101_38035_D01_S007
Ocupaciones elementales,38035,01,007,2021,San Miguel de Abona,1007,Mujeres,56,20210101_38035_D01_S007
Ocupaciones elementales,38035,01,007,2022,San Miguel de Abona,1007,Hombres,47,20220101_38035_D01_S007
Ocupaciones elementales,38035,01,007,2022,San Miguel de Abona,1007,Mujeres,64,20220101_38035_D01_S007
