año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D03_S016,03,016, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D03_S017,03,017, Santa Cruz de Tenerife,18550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D03_S018,03,018, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D03_S019,03,019, Santa Cruz de Tenerife,23450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D03_S020,03,020, Santa Cruz de Tenerife,27650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S001,04,001, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S002,04,002, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S003,04,003, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S004,04,004, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S005,04,005, Santa Cruz de Tenerife,10850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S006,04,006, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S007,04,007, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S009,04,009, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S011,04,011, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S012,04,012, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S014,04,014, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D04_S015,04,015, Santa Cruz de Tenerife,9450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S001,05,001, Santa Cruz de Tenerife,30450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S002,05,002, Santa Cruz de Tenerife,23450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S003,05,003, Santa Cruz de Tenerife,20650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S004,05,004, Santa Cruz de Tenerife,19950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S005,05,005, Santa Cruz de Tenerife,21350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S006,05,006, Santa Cruz de Tenerife,19250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S007,05,007, Santa Cruz de Tenerife,17150
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S008,05,008, Santa Cruz de Tenerife,20650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S009,05,009, Santa Cruz de Tenerife,28000
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S010,05,010, Santa Cruz de Tenerife,31150
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S011,05,011, Santa Cruz de Tenerife,19950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S012,05,012, Santa Cruz de Tenerife,26250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S013,05,013, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S014,05,014, Santa Cruz de Tenerife,17150
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D05_S015,05,015, Santa Cruz de Tenerife,20650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S001,06,001, Santa Cruz de Tenerife,19250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S002,06,002, Santa Cruz de Tenerife,24850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S003,06,003, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S004,06,004, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S005,06,005, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S006,06,006, Santa Cruz de Tenerife,26950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S007,06,007, Santa Cruz de Tenerife,18550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S008,06,008, Santa Cruz de Tenerife,22750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S010,06,010, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S011,06,011, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S012,06,012, Santa Cruz de Tenerife,19250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S013,06,013, Santa Cruz de Tenerife,23450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S014,06,014, Santa Cruz de Tenerife,20650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S016,06,016, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S017,06,017, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S018,06,018, Santa Cruz de Tenerife,18550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S019,06,019, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S020,06,020, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S021,06,021, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S022,06,022, Santa Cruz de Tenerife,21350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S023,06,023, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S025,06,025, Santa Cruz de Tenerife,27650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S026,06,026, Santa Cruz de Tenerife,10850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S028,06,028, Santa Cruz de Tenerife,19950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D06_S029,06,029, Santa Cruz de Tenerife,22050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S001,07,001, Santa Cruz de Tenerife,17850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S002,07,002, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S003,07,003, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S004,07,004, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S005,07,005, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S006,07,006, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S007,07,007, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D07_S009,07,009, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D08_S001,08,001, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S001,09,001, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S002,09,002, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S003,09,003, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S006,09,006, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S007,09,007, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S009,09,009, Santa Cruz de Tenerife,10850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S010,09,010, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S011,09,011, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S012,09,012, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S014,09,014, Santa Cruz de Tenerife,10150
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S015,09,015, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S016,09,016, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S018,09,018, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S019,09,019, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S021,09,021, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D09_S022,09,022, Santa Cruz de Tenerife,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S001,10,001, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S002,10,002, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S003,10,003, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S004,10,004, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S005,10,005, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S006,10,006, Santa Cruz de Tenerife,17850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S007,10,007, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S008,10,008, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S009,10,009, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S010,10,010, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S011,10,011, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S012,10,012, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S013,10,013, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S014,10,014, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S015,10,015, Santa Cruz de Tenerife,17150
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D10_S016,10,016, Santa Cruz de Tenerife,16450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S001,11,001, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S002,11,002, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S003,11,003, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S004,11,004, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S005,11,005, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S006,11,006, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S007,11,007, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S008,11,008, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S009,11,009, Santa Cruz de Tenerife,10850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S010,11,010, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S011,11,011, Santa Cruz de Tenerife,9450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S012,11,012, Santa Cruz de Tenerife,9450
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S013,11,013, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S014,11,014, Santa Cruz de Tenerife,22750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S015,11,015, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S016,11,016, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S017,11,017, Santa Cruz de Tenerife,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S018,11,018, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S019,11,019, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S020,11,020, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D11_S021,11,021, Santa Cruz de Tenerife,24850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S001,12,001, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S002,12,002, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S003,12,003, Santa Cruz de Tenerife,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S004,12,004, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S005,12,005, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S006,12,006, Santa Cruz de Tenerife,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S007,12,007, Santa Cruz de Tenerife,15050
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S008,12,008, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S009,12,009, Santa Cruz de Tenerife,17850
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S010,12,010, Santa Cruz de Tenerife,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38038_D12_S011,12,011, Santa Cruz de Tenerife,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S001,01,001, Santa Úrsula,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S002,01,002, Santa Úrsula,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S003,01,003, Santa Úrsula,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S004,01,004, Santa Úrsula,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S005,01,005, Santa Úrsula,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S006,01,006, Santa Úrsula,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S007,01,007, Santa Úrsula,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S008,01,008, Santa Úrsula,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38039_D01_S009,01,009, Santa Úrsula,21350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38040_D01_S001,01,001, Santiago del Teide,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38040_D01_S002,01,002, Santiago del Teide,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38040_D01_S003,01,003, Santiago del Teide,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38040_D01_S004,01,004, Santiago del Teide,11550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S001,01,001, El Sauzal,18550
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S002,01,002, El Sauzal,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S003,01,003, El Sauzal,12950
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S004,01,004, El Sauzal,20650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S005,01,005, El Sauzal,15750
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38041_D01_S006,01,006, El Sauzal,14350
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38042_D01_S001,01,001, Los Silos,13650
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38042_D01_S002,01,002, Los Silos,12250
2021,RENTA_NETA_UNIDAD_CONSUMO_MEDIANA,Mediana de la renta por unidad de consumo,20220101_38042_D01_S003,01,003, Los Silos,13650
